ADDB02000001.1.region001,Fuso_nucl_F0401_V2.region001
JH376860.1.region001,GCA_000234135.region001
AHCD02000002.1.region001,GCA_000238295.region001
AHCD02000003.1.region001,GCA_000238295.region002
AHCD02000008.1.region001,GCA_000238295.region003
AHCD02000010.1.region001,GCA_000238295.region004
AHCD02000017.1.region001,GCA_000238295.region005
AHCD02000023.1.region001,GCA_000238295.region006
AHCD02000036.1.region001,GCA_000238295.region007
AHCD02000041.1.region001,GCA_000238295.region008
AHCD02000068.1.region001,GCA_000238295.region009
AHCD02000074.1.region001,GCA_000238295.region010
AHCD02000075.1.region001,GCA_000238295.region011
AHCD02000101.1.region001,GCA_000238295.region012
AHCD02000109.1.region001,GCA_000238295.region013
AHCD02000115.1.region001,GCA_000238295.region014
AHCD02000116.1.region001,GCA_000238295.region015
AHCD02000122.1.region001,GCA_000238295.region016
AHCD02000129.1.region001,GCA_000238295.region017
AHCD02000132.1.region001,GCA_000238295.region018
AHCD02000135.1.region001,GCA_000238295.region019
AHCD02000136.1.region001,GCA_000238295.region020
AHCD02000136.1.region002,GCA_000238295.region021
AHCD02000142.1.region001,GCA_000238295.region022
AHCD02000142.1.region002,GCA_000238295.region023
AHCD02000148.1.region001,GCA_000238295.region024
AHCD02000165.1.region001,GCA_000238295.region025
AHCD02000170.1.region001,GCA_000238295.region026
AHCD02000179.1.region001,GCA_000238295.region027
AHCD02000191.1.region001,GCA_000238295.region028
CP003219.1.region001,GCA_000240165.region001
CP003219.1.region002,GCA_000240165.region002
CP003219.1.region003,GCA_000240165.region003
CP003219.1.region004,GCA_000240165.region004
CP003219.1.region005,GCA_000240165.region005
CP003219.1.region006,GCA_000240165.region006
CP003219.1.region007,GCA_000240165.region007
CP003219.1.region008,GCA_000240165.region008
CP003219.1.region009,GCA_000240165.region009
CP003219.1.region010,GCA_000240165.region010
CP003219.1.region011,GCA_000240165.region011
CP003219.1.region012,GCA_000240165.region012
CP003219.1.region013,GCA_000240165.region013
CP003219.1.region014,GCA_000240165.region014
CP003219.1.region015,GCA_000240165.region015
CP003219.1.region016,GCA_000240165.region016
CP003219.1.region017,GCA_000240165.region017
CP003219.1.region018,GCA_000240165.region018
CP003219.1.region019,GCA_000240165.region019
CP003219.1.region020,GCA_000240165.region020
CP003219.1.region021,GCA_000240165.region021
CP003219.1.region022,GCA_000240165.region022
CP003219.1.region023,GCA_000240165.region023
CP003229.1.region001,GCA_000240165.region024
CP003229.1.region002,GCA_000240165.region025
CP003229.1.region003,GCA_000240165.region026
CP003229.1.region004,GCA_000240165.region027
CP003229.1.region005,GCA_000240165.region028
CP003229.1.region006,GCA_000240165.region029
CP003229.1.region007,GCA_000240165.region030
CP003229.1.region008,GCA_000240165.region031
CP003229.1.region009,GCA_000240165.region032
CP003229.1.region010,GCA_000240165.region033
CP003229.1.region011,GCA_000240165.region034
CP003229.1.region012,GCA_000240165.region035
CP003229.1.region013,GCA_000240165.region036
CP003229.1.region014,GCA_000240165.region037
CP003229.1.region015,GCA_000240165.region038
JH724208.1.region001,GCA_000263115.region001
AKBZ01000009.1.region001,2547132079.region001
JH724085.1.region001,GCA_000273015.region001
JH724085.1.region002,GCA_000273015.region002
JH724112.1.region001,GCA_000273035.region001
JH724112.1.region002,GCA_000273035.region002
JH724133.1.region001,GCA_000273055.region001
JH724133.1.region002,GCA_000273055.region002
JH724182.1.region001,GCA_000273115.region001
JH724217.1.region001,GCA_000273155.region001
JH724283.1.region001,GCA_000273295.region001
AKBX01000001.1.region001,649989912.region001
AKCE01000001.1.region001,2537561939.region001
JH724082.1.region001,GCA_000273725.region001
AKFU01000032.1.region001,CspMSTE9v1.region001
AKFU01000035.1.region001,CspMSTE9v1.region002
ALJM01000004.1.region001,GCA_000287695.region001
ALJM01000050.1.region001,GCA_000287695.region002
JH809440.1.region001,GCA_000295055.region001
JH809541.1.region001,GCA_000295055.region002
JH809588.1.region001,GCA_000295055.region003
JH810276.1.region001,GCA_000295175.region001
JH810348.1.region001,GCA_000295175.region002
JH810359.1.region001,GCA_000295175.region003
JH810962.1.region001,GCA_000295235.region001
JH810984.1.region001,GCA_000295235.region002
JH810995.1.region001,GCA_000295235.region003
JH811849.1.region001,GCA_000295355.region001
JH811854.1.region001,GCA_000295355.region002
JH813466.1.region001,GCA_000295415.region001
JH813554.1.region001,GCA_000295415.region002
JH812946.1.region001,GCA_000295575.region001
JH813042.1.region001,GCA_000295575.region002
JH815185.1.region001,GCA_000296385.region001
JH815185.1.region002,GCA_000296385.region002
JH976537.1.region001,GCA_000309385.region001
JH976537.1.region002,GCA_000309385.region002
JH976537.1.region003,GCA_000309385.region003
JH976537.1.region004,GCA_000309385.region004
JH976537.1.region005,GCA_000309385.region005
JH976537.1.region006,GCA_000309385.region006
CP003284.1.region001,GCA_000312705.region001
CP003284.1.region002,GCA_000312705.region002
CP003284.1.region003,GCA_000312705.region003
CP003284.1.region004,GCA_000312705.region004
CP003284.1.region005,GCA_000312705.region005
CP003284.1.region006,GCA_000312705.region006
CP003284.1.region007,GCA_000312705.region007
CP003284.1.region008,GCA_000312705.region008
CP003284.1.region009,GCA_000312705.region009
CP003284.1.region010,GCA_000312705.region010
CP003284.1.region011,GCA_000312705.region011
CP003285.1.region001,GCA_000312705.region012
JH980292.1.region001,GCA_000314005.region001
JH980292.1.region002,GCA_000314005.region002
JH980292.1.region003,GCA_000314005.region003
JH980292.1.region004,GCA_000314005.region004
JH980292.1.region005,GCA_000314005.region005
JH992901.1.region001,GCA_000315565.region001
JH992901.1.region002,GCA_000315565.region002
JH992901.1.region003,GCA_000315565.region003
JH992901.1.region004,GCA_000315565.region004
JH992901.1.region005,GCA_000315565.region005
JH992901.1.region006,GCA_000315565.region006
JH992901.1.region007,GCA_000315565.region007
JH992901.1.region008,GCA_000315565.region008
JH992901.1.region009,GCA_000315565.region009
JH992901.1.region010,GCA_000315565.region010
JH992901.1.region011,GCA_000315565.region011
JH992901.1.region012,GCA_000315565.region012
JH992901.1.region013,GCA_000315565.region013
JH992901.1.region014,GCA_000315565.region014
JH992888.1.region001,GCA_000315585.region001
JH992890.1.region001,GCA_000315585.region002
JH992890.1.region002,GCA_000315585.region003
JH992890.1.region003,GCA_000315585.region004
JH992891.1.region001,GCA_000315585.region005
JH992892.1.region001,GCA_000315585.region006
JH992893.1.region001,GCA_000315585.region007
JH992893.1.region002,GCA_000315585.region008
JH992893.1.region003,GCA_000315585.region009
JH992893.1.region004,GCA_000315585.region010
JH992893.1.region005,GCA_000315585.region011
JH992898.1.region001,GCA_000315585.region012
JH992898.1.region002,GCA_000315585.region013
JH992898.1.region003,GCA_000315585.region014
JH992898.1.region004,GCA_000315585.region015
JH992898.1.region005,GCA_000315585.region016
JH992898.1.region006,GCA_000315585.region017
JH992898.1.region007,GCA_000315585.region018
JH992898.1.region008,GCA_000315585.region019
JH992898.1.region009,GCA_000315585.region020
JH992898.1.region010,GCA_000315585.region021
JH992898.1.region011,GCA_000315585.region022
JH992898.1.region012,GCA_000315585.region023
JH993793.1.region001,GCA_000316115.region001
JH993793.1.region002,GCA_000316115.region002
JH993797.1.region001,GCA_000316115.region003
JH993797.1.region002,GCA_000316115.region004
JH993797.1.region003,GCA_000316115.region005
JH993797.1.region004,GCA_000316115.region006
JH993797.1.region005,GCA_000316115.region007
JH993797.1.region006,GCA_000316115.region008
JH993797.1.region007,GCA_000316115.region009
JH993797.1.region008,GCA_000316115.region010
JH993797.1.region009,GCA_000316115.region011
JH993797.1.region010,GCA_000316115.region012
CP003943.1.region001,GCA_000316575.region001
CP003943.1.region002,GCA_000316575.region002
CP003943.1.region003,GCA_000316575.region003
CP003943.1.region004,GCA_000316575.region004
CP003943.1.region005,GCA_000316575.region005
CP003943.1.region006,GCA_000316575.region006
CP003943.1.region007,GCA_000316575.region007
CP003943.1.region008,GCA_000316575.region008
CP003943.1.region009,GCA_000316575.region009
CP003943.1.region010,GCA_000316575.region010
CP003943.1.region011,GCA_000316575.region011
CP003946.1.region001,GCA_000316605.region001
CP003946.1.region002,GCA_000316605.region002
CP003946.1.region003,GCA_000316605.region003
CP003946.1.region004,GCA_000316605.region004
CP003946.1.region005,GCA_000316605.region005
CP003946.1.region006,GCA_000316605.region006
CP003946.1.region007,GCA_000316605.region007
CP003946.1.region008,GCA_000316605.region008
CP003549.1.region001,GCA_000316665.region001
CP003549.1.region002,GCA_000316665.region002
CP003549.1.region003,GCA_000316665.region003
CP003549.1.region004,GCA_000316665.region004
CP003549.1.region005,GCA_000316665.region005
CP003549.1.region006,GCA_000316665.region006
CP003549.1.region007,GCA_000316665.region007
CP003549.1.region008,GCA_000316665.region008
CP003549.1.region009,GCA_000316665.region009
CP003549.1.region010,GCA_000316665.region010
CP003549.1.region011,GCA_000316665.region011
CP003549.1.region012,GCA_000316665.region012
CP003549.1.region013,GCA_000316665.region013
CP003549.1.region014,GCA_000316665.region014
CP003594.1.region001,GCA_000317085.region001
CP003594.1.region002,GCA_000317085.region002
CP003594.1.region003,GCA_000317085.region003
CP003594.1.region004,GCA_000317085.region004
CP003594.1.region005,GCA_000317085.region005
CP003594.1.region006,GCA_000317085.region006
CP003597.1.region001,GCA_000317125.region001
CP003597.1.region002,GCA_000317125.region002
CP003597.1.region003,GCA_000317125.region003
CP003597.1.region004,GCA_000317125.region004
CP003597.1.region005,GCA_000317125.region005
CP003597.1.region006,GCA_000317125.region006
CP003597.1.region007,GCA_000317125.region007
CP003597.1.region008,GCA_000317125.region008
CP003597.1.region009,GCA_000317125.region009
CP003597.1.region010,GCA_000317125.region010
CP003597.1.region011,GCA_000317125.region011
CP003597.1.region012,GCA_000317125.region012
CP003600.1.region001,GCA_000317145.region001
CP003600.1.region002,GCA_000317145.region002
CP003600.1.region003,GCA_000317145.region003
CP003600.1.region004,GCA_000317145.region004
CP003600.1.region005,GCA_000317145.region005
CP003600.1.region006,GCA_000317145.region006
CP003600.1.region007,GCA_000317145.region007
CP003600.1.region008,GCA_000317145.region008
CP003600.1.region009,GCA_000317145.region009
CP003600.1.region010,GCA_000317145.region010
CP003600.1.region011,GCA_000317145.region011
CP003600.1.region012,GCA_000317145.region012
CP003600.1.region013,GCA_000317145.region013
CP003600.1.region014,GCA_000317145.region014
CP003600.1.region015,GCA_000317145.region015
CP003600.1.region016,GCA_000317145.region016
CP003610.1.region001,GCA_000317435.region001
CP003610.1.region002,GCA_000317435.region002
CP003610.1.region003,GCA_000317435.region003
CP003610.1.region004,GCA_000317435.region004
CP003610.1.region005,GCA_000317435.region005
CP003610.1.region006,GCA_000317435.region006
CP003610.1.region007,GCA_000317435.region007
CP003610.1.region008,GCA_000317435.region008
CP003610.1.region009,GCA_000317435.region009
CP003610.1.region010,GCA_000317435.region010
CP003610.1.region011,GCA_000317435.region011
CP003611.1.region001,GCA_000317435.region012
CP003630.1.region001,GCA_000317515.region001
CP003630.1.region002,GCA_000317515.region002
CP003630.1.region003,GCA_000317515.region003
CP003630.1.region004,GCA_000317515.region004
CP003630.1.region005,GCA_000317515.region005
CP003630.1.region006,GCA_000317515.region006
CP003630.1.region007,GCA_000317515.region007
CP003630.1.region008,GCA_000317515.region008
CP003630.1.region009,GCA_000317515.region009
CP003642.1.region001,GCA_000317535.region001
CP003642.1.region002,GCA_000317535.region002
CP003642.1.region003,GCA_000317535.region003
CP003642.1.region004,GCA_000317535.region004
CP003642.1.region005,GCA_000317535.region005
CP003642.1.region006,GCA_000317535.region006
CP003642.1.region007,GCA_000317535.region007
CP003642.1.region008,GCA_000317535.region008
CP003642.1.region009,GCA_000317535.region009
CP003642.1.region010,GCA_000317535.region010
CP003642.1.region011,GCA_000317535.region011
CP003642.1.region012,GCA_000317535.region012
CP003642.1.region013,GCA_000317535.region013
CP003642.1.region014,GCA_000317535.region014
CP003642.1.region015,GCA_000317535.region015
CP003642.1.region016,GCA_000317535.region016
CP003642.1.region017,GCA_000317535.region017
CP003642.1.region018,GCA_000317535.region018
CP003642.1.region019,GCA_000317535.region019
CP003642.1.region020,GCA_000317535.region020
CP003642.1.region021,GCA_000317535.region021
CP003642.1.region022,GCA_000317535.region022
CP003642.1.region023,GCA_000317535.region023
CP003643.1.region001,GCA_000317535.region024
CP003646.1.region001,GCA_000317555.region001
CP003646.1.region002,GCA_000317555.region002
CP003646.1.region003,GCA_000317555.region003
CP003646.1.region004,GCA_000317555.region004
CP003646.1.region005,GCA_000317555.region005
CP003646.1.region006,GCA_000317555.region006
CP003646.1.region007,GCA_000317555.region007
CP003646.1.region008,GCA_000317555.region008
CP003647.1.region001,GCA_000317555.region009
CP003647.1.region002,GCA_000317555.region010
CP003647.1.region003,GCA_000317555.region011
CP003944.1.region001,GCA_000317615.region001
CP003944.1.region002,GCA_000317615.region002
CP003945.1.region001,GCA_000317635.region001
CP003945.1.region002,GCA_000317635.region002
CP003945.1.region003,GCA_000317635.region003
KB217478.1.region001,GCA_000331305.region001
KB217478.1.region002,GCA_000331305.region002
KB217478.1.region003,GCA_000331305.region003
KB217478.1.region004,GCA_000331305.region004
KB217478.1.region005,GCA_000331305.region005
KB217478.1.region006,GCA_000331305.region006
KB217478.1.region007,GCA_000331305.region007
KB217478.1.region008,GCA_000331305.region008
KB217478.1.region009,GCA_000331305.region009
KB217478.1.region010,GCA_000331305.region010
KB217478.1.region011,GCA_000331305.region011
KB217478.1.region012,GCA_000331305.region012
KB217478.1.region013,GCA_000331305.region013
KB217478.1.region014,GCA_000331305.region014
KB217478.1.region015,GCA_000331305.region015
KB217478.1.region016,GCA_000331305.region016
KB217478.1.region017,GCA_000331305.region017
KB217478.1.region018,GCA_000331305.region018
KB217478.1.region019,GCA_000331305.region019
KB217478.1.region020,GCA_000331305.region020
KB217478.1.region021,GCA_000331305.region021
KB217482.1.region001,GCA_000331305.region022
KB217483.1.region001,GCA_000331305.region023
KB217483.1.region002,GCA_000331305.region024
KB217483.1.region003,GCA_000331305.region025
KB217483.1.region004,GCA_000331305.region026
KB217483.1.region005,GCA_000331305.region027
KB217483.1.region006,GCA_000331305.region028
KB217483.1.region007,GCA_000331305.region029
KB217483.1.region008,GCA_000331305.region030
ALVZ01000119.1.region001,GCA_000332055.region001
ALVZ01000124.1.region001,GCA_000332055.region002
ALVZ01000136.1.region001,GCA_000332055.region003
ALVZ01000137.1.region001,GCA_000332055.region004
ALVZ01000150.1.region001,GCA_000332055.region005
ALVZ01000151.1.region001,GCA_000332055.region006
ALVZ01000159.1.region001,GCA_000332055.region007
ALVZ01000171.1.region001,GCA_000332055.region008
ALVZ01000183.1.region001,GCA_000332055.region009
ALVZ01000197.1.region001,GCA_000332055.region010
ALVZ01000226.1.region001,GCA_000332055.region011
ALVZ01000228.1.region001,GCA_000332055.region012
ALVZ01000230.1.region001,GCA_000332055.region013
ALVZ01000233.1.region001,GCA_000332055.region014
ALVU02000001.1.region001,GCA_000332075.region001
ALVU02000001.1.region002,GCA_000332075.region002
ALVU02000001.1.region003,GCA_000332075.region003
ALVU02000001.1.region004,GCA_000332075.region004
ALVU02000001.1.region005,GCA_000332075.region005
ALVU02000002.1.region001,GCA_000332075.region006
KI966369.1.region001,GCA_000332075.region007
KI913949.1.region001,GCA_000332095.region001
KI913949.1.region002,GCA_000332095.region002
KI913949.1.region003,GCA_000332095.region003
KI913949.1.region004,GCA_000332095.region004
KI913949.1.region005,GCA_000332095.region005
KI913949.1.region006,GCA_000332095.region006
KB235910.1.region001,GCA_000332175.region001
KB235914.1.region001,GCA_000332175.region002
KB235914.1.region002,GCA_000332175.region003
KB235914.1.region003,GCA_000332175.region004
KB235914.1.region004,GCA_000332175.region005
KB235914.1.region005,GCA_000332175.region006
KB235914.1.region006,GCA_000332175.region007
KB235914.1.region007,GCA_000332175.region008
KB235916.1.region001,GCA_000332195.region001
KB235917.1.region001,GCA_000332195.region002
KB235919.1.region001,GCA_000332195.region003
KB235919.1.region002,GCA_000332195.region004
KB235919.1.region003,GCA_000332195.region005
KB235920.1.region001,GCA_000332195.region006
KB235922.1.region001,GCA_000332195.region007
KB235922.1.region002,GCA_000332195.region008
KB235922.1.region003,GCA_000332195.region009
KB235922.1.region004,GCA_000332195.region010
KB235922.1.region005,GCA_000332195.region011
KB235922.1.region006,GCA_000332195.region012
KB235922.1.region007,GCA_000332195.region013
KB235922.1.region008,GCA_000332195.region014
KB235922.1.region009,GCA_000332195.region015
KB235922.1.region010,GCA_000332195.region016
KB235922.1.region011,GCA_000332195.region017
KB235922.1.region012,GCA_000332195.region018
KB235922.1.region013,GCA_000332195.region019
KB235922.1.region014,GCA_000332195.region020
KB235922.1.region015,GCA_000332195.region021
KB235924.1.region001,GCA_000332195.region022
ALWB01000001.1.region001,GCA_000332215.region001
ALWB01000066.1.region001,GCA_000332215.region002
ALWB01000112.1.region001,GCA_000332215.region003
ALWB01000151.1.region001,GCA_000332215.region004
ALWB01000239.1.region001,GCA_000332215.region005
CM001775.1.region001,GCA_000332235.region001
CM001775.1.region002,GCA_000332235.region002
CM001775.1.region003,GCA_000332235.region003
CM001775.1.region004,GCA_000332235.region004
CM001775.1.region005,GCA_000332235.region005
KB235930.1.region001,GCA_000332295.region001
KB235930.1.region002,GCA_000332295.region002
KB235930.1.region003,GCA_000332295.region003
KB235930.1.region004,GCA_000332295.region004
KB235930.1.region005,GCA_000332295.region005
KB235930.1.region006,GCA_000332295.region006
KB235930.1.region007,GCA_000332295.region007
KB235930.1.region008,GCA_000332295.region008
KB235930.1.region009,GCA_000332295.region009
KB235931.1.region001,GCA_000332295.region010
KB235933.1.region001,GCA_000332315.region001
KB235933.1.region002,GCA_000332315.region002
KB235941.1.region001,GCA_000332315.region003
KB235941.1.region002,GCA_000332315.region004
KB235942.1.region001,GCA_000332315.region005
KB235944.1.region001,GCA_000332315.region006
KB235948.1.region001,GCA_000332335.region001
KB235948.1.region002,GCA_000332335.region002
KB235948.1.region003,GCA_000332335.region003
KB235948.1.region004,GCA_000332335.region004
KB235948.1.region005,GCA_000332335.region005
KB235948.1.region006,GCA_000332335.region006
KB235948.1.region007,GCA_000332335.region007
KB235948.1.region008,GCA_000332335.region008
KB235948.1.region009,GCA_000332335.region009
KB235948.1.region010,GCA_000332335.region010
KB235949.1.region001,GCA_000332335.region011
KB235950.1.region001,GCA_000332335.region012
KB235950.1.region002,GCA_000332335.region013
KB235950.1.region003,GCA_000332335.region014
KB235952.1.region001,GCA_000332335.region015
ADGJ01000005.1.region001,Prev_nigr_F0103_V1.region001
ADGJ01000055.1.region001,Prev_nigr_F0103_V1.region002
KB445544.1.region001,GCA_000338635.region001
KB445544.1.region002,GCA_000338635.region002
KB445544.1.region003,GCA_000338635.region003
CM001798.1.region001,GCA_000340725.region001
KB846715.1.region001,GCA_000365385.region001
KB846715.1.region002,GCA_000365385.region002
KB846715.1.region003,GCA_000365385.region003
KB846715.1.region004,GCA_000365385.region004
KB846715.1.region005,GCA_000365385.region005
KB846715.1.region006,GCA_000365385.region006
KB846715.1.region007,GCA_000365385.region007
KB846716.1.region001,GCA_000365385.region008
KB846722.1.region001,GCA_000365385.region009
KB846722.1.region002,GCA_000365385.region010
KB846722.1.region003,GCA_000365385.region011
KB846724.1.region001,GCA_000365385.region012
KB846724.1.region002,GCA_000365385.region013
KB846724.1.region003,GCA_000365385.region014
KB846726.1.region001,GCA_000365385.region015
KB846726.1.region002,GCA_000365385.region016
KB846729.1.region001,GCA_000365385.region017
KB846730.1.region001,GCA_000365385.region018
KB846732.1.region001,GCA_000365385.region019
KB846734.1.region001,GCA_000365385.region020
KB846735.1.region001,GCA_000365385.region021
KB846736.1.region001,GCA_000365385.region022
KB846737.1.region001,GCA_000365385.region023
KB846738.1.region001,GCA_000365385.region024
KB846738.1.region002,GCA_000365385.region025
KB846741.1.region001,GCA_000365385.region026
KB846741.1.region002,GCA_000365385.region027
KB846741.1.region003,GCA_000365385.region028
KB846742.1.region001,GCA_000365385.region029
KB846746.1.region001,GCA_000365385.region030
KB846750.1.region001,GCA_000365385.region031
KB846758.1.region001,GCA_000365385.region032
KB846759.1.region001,GCA_000365385.region033
KB846763.1.region001,GCA_000365385.region034
KB846765.1.region001,GCA_000365385.region035
KB846766.1.region001,GCA_000365385.region036
KB846767.1.region001,GCA_000365385.region037
KB846771.1.region001,GCA_000365385.region038
KB897363.1.region001,GCA_000377105.region001
KB897363.1.region002,GCA_000377105.region002
KB897364.1.region001,GCA_000377105.region003
KB897364.1.region002,GCA_000377105.region004
KB897365.1.region001,GCA_000377105.region005
KB897365.1.region002,GCA_000377105.region006
KB897366.1.region001,GCA_000377105.region007
KB897366.1.region002,GCA_000377105.region008
KB897367.1.region001,GCA_000377105.region009
KB897368.1.region001,GCA_000377105.region010
KB897369.1.region001,GCA_000377105.region011
KB897370.1.region001,GCA_000377105.region012
KB897373.1.region001,GCA_000377105.region013
KB897373.1.region002,GCA_000377105.region014
KB897374.1.region001,GCA_000377105.region015
KB897375.1.region001,GCA_000377105.region016
KB897376.1.region001,GCA_000377105.region017
KB897377.1.region001,GCA_000377105.region018
KB897378.1.region001,GCA_000377105.region019
KB897378.1.region002,GCA_000377105.region020
KB897379.1.region001,GCA_000377105.region021
KB897382.1.region001,GCA_000377105.region022
KB897383.1.region001,GCA_000377105.region023
KB897385.1.region001,GCA_000377105.region024
KB897386.1.region001,GCA_000377105.region025
KB897387.1.region001,GCA_000377105.region026
KB897390.1.region001,GCA_000377105.region027
KB897392.1.region001,GCA_000377105.region028
KB897393.1.region001,GCA_000377105.region029
KB897394.1.region001,GCA_000377105.region030
KB897398.1.region001,GCA_000377105.region031
KB897401.1.region001,GCA_000377105.region032
KB897406.1.region001,GCA_000377105.region033
KB897407.1.region001,GCA_000377105.region034
KB897408.1.region001,GCA_000377105.region035
KB897409.1.region001,GCA_000377105.region036
KB897415.1.region001,GCA_000377105.region037
KB897417.1.region001,GCA_000377105.region038
KB897418.1.region001,GCA_000377105.region039
KB897423.1.region001,GCA_000377105.region040
KB897425.1.region001,GCA_000377105.region041
KB897426.1.region001,GCA_000377105.region042
KB897427.1.region001,GCA_000377105.region043
KB897428.1.region001,GCA_000377105.region044
KB897430.1.region001,GCA_000377105.region045
KB897432.1.region001,GCA_000377105.region046
KB897433.1.region001,GCA_000377105.region047
KB897436.1.region001,GCA_000377105.region048
KB897437.1.region001,GCA_000377105.region049
KB897441.1.region001,GCA_000377105.region050
KB897443.1.region001,GCA_000377105.region051
KB897620.1.region001,GCA_000377125.region001
KB897620.1.region002,GCA_000377125.region002
KB897620.1.region003,GCA_000377125.region003
KB897621.1.region001,GCA_000377125.region004
KB897621.1.region002,GCA_000377125.region005
KB897622.1.region001,GCA_000377125.region006
KB897624.1.region001,GCA_000377125.region007
KB897625.1.region001,GCA_000377125.region008
KB897625.1.region002,GCA_000377125.region009
KB897626.1.region001,GCA_000377125.region010
KB897626.1.region002,GCA_000377125.region011
KB897627.1.region001,GCA_000377125.region012
KB897627.1.region002,GCA_000377125.region013
KB897628.1.region001,GCA_000377125.region014
KB897629.1.region001,GCA_000377125.region015
KB897631.1.region001,GCA_000377125.region016
KB897632.1.region001,GCA_000377125.region017
KB897632.1.region002,GCA_000377125.region018
KB897633.1.region001,GCA_000377125.region019
KB897633.1.region002,GCA_000377125.region020
KB897633.1.region003,GCA_000377125.region021
KB897635.1.region001,GCA_000377125.region022
KB897636.1.region001,GCA_000377125.region023
KB897638.1.region001,GCA_000377125.region024
KB897638.1.region002,GCA_000377125.region025
KB897641.1.region001,GCA_000377125.region026
KB897643.1.region001,GCA_000377125.region027
KB897644.1.region001,GCA_000377125.region028
KB897646.1.region001,GCA_000377125.region029
KB897648.1.region001,GCA_000377125.region030
KB897650.1.region001,GCA_000377125.region031
KB897654.1.region001,GCA_000377125.region032
KB897656.1.region001,GCA_000377125.region033
KB897658.1.region001,GCA_000377125.region034
KB897659.1.region001,GCA_000377125.region035
KB897660.1.region001,GCA_000377125.region036
KB897667.1.region001,GCA_000377125.region037
KB897668.1.region001,GCA_000377125.region038
KB897671.1.region001,GCA_000377125.region039
KB897672.1.region001,GCA_000377125.region040
KB897675.1.region001,GCA_000377125.region041
KB897677.1.region001,GCA_000377125.region042
KB897682.1.region001,GCA_000377125.region043
KB897686.1.region001,GCA_000377125.region044
KB897691.1.region001,GCA_000377125.region045
KB897706.1.region001,GCA_000377125.region046
KB897776.1.region001,GCA_000377145.region001
KB897776.1.region002,GCA_000377145.region002
KB897776.1.region003,GCA_000377145.region003
KB897776.1.region004,GCA_000377145.region004
KB897777.1.region001,GCA_000377145.region005
KB897778.1.region001,GCA_000377145.region006
KB897778.1.region002,GCA_000377145.region007
KB897778.1.region003,GCA_000377145.region008
KB897781.1.region001,GCA_000377145.region009
KB897781.1.region002,GCA_000377145.region010
KB897782.1.region001,GCA_000377145.region011
KB897782.1.region002,GCA_000377145.region012
KB897782.1.region003,GCA_000377145.region013
KB897782.1.region004,GCA_000377145.region014
KB897783.1.region001,GCA_000377145.region015
KB897785.1.region001,GCA_000377145.region016
KB897785.1.region002,GCA_000377145.region017
KB897785.1.region003,GCA_000377145.region018
KB897786.1.region001,GCA_000377145.region019
KB897786.1.region002,GCA_000377145.region020
KB897787.1.region001,GCA_000377145.region021
KB897787.1.region002,GCA_000377145.region022
KB897787.1.region003,GCA_000377145.region023
KB897790.1.region001,GCA_000377145.region024
KB897792.1.region001,GCA_000377145.region025
KB897793.1.region001,GCA_000377145.region026
KB897795.1.region001,GCA_000377145.region027
KB897796.1.region001,GCA_000377145.region028
KB897797.1.region001,GCA_000377145.region029
KB897713.1.region001,GCA_000377165.region001
KB897713.1.region002,GCA_000377165.region002
KB897714.1.region001,GCA_000377165.region003
KB897715.1.region001,GCA_000377165.region004
KB897716.1.region001,GCA_000377165.region005
KB897716.1.region002,GCA_000377165.region006
KB897716.1.region003,GCA_000377165.region007
KB897717.1.region001,GCA_000377165.region008
KB897718.1.region001,GCA_000377165.region009
KB897719.1.region001,GCA_000377165.region010
KB897719.1.region002,GCA_000377165.region011
KB897721.1.region001,GCA_000377165.region012
KB897722.1.region001,GCA_000377165.region013
KB897723.1.region001,GCA_000377165.region014
KB897724.1.region001,GCA_000377165.region015
KB897727.1.region001,GCA_000377165.region016
KB897728.1.region001,GCA_000377165.region017
KB897729.1.region001,GCA_000377165.region018
KB897729.1.region002,GCA_000377165.region019
KB897730.1.region001,GCA_000377165.region020
KB897730.1.region002,GCA_000377165.region021
KB897730.1.region003,GCA_000377165.region022
KB897732.1.region001,GCA_000377165.region023
KB897733.1.region001,GCA_000377165.region024
KB897734.1.region001,GCA_000377165.region025
KB897735.1.region001,GCA_000377165.region026
KB897735.1.region002,GCA_000377165.region027
KB897736.1.region001,GCA_000377165.region028
KB897741.1.region001,GCA_000377165.region029
KB897742.1.region001,GCA_000377165.region030
KB897744.1.region001,GCA_000377165.region031
KB897745.1.region001,GCA_000377165.region032
KB897746.1.region001,GCA_000377165.region033
KB897756.1.region001,GCA_000377165.region034
KB897757.1.region001,GCA_000377165.region035
KB897758.1.region001,GCA_000377165.region036
KB897759.1.region001,GCA_000377165.region037
KB897760.1.region001,GCA_000377165.region038
KB897762.1.region001,GCA_000377165.region039
KB897766.1.region001,GCA_000377165.region040
KB897773.1.region001,GCA_000377165.region041
KB898270.1.region001,GCA_000377525.region001
KB898270.1.region002,GCA_000377525.region002
KB898270.1.region003,GCA_000377525.region003
KB898270.1.region004,GCA_000377525.region004
KB898270.1.region005,GCA_000377525.region005
KB898270.1.region006,GCA_000377525.region006
KB898270.1.region007,GCA_000377525.region007
KB898270.1.region008,GCA_000377525.region008
KB898270.1.region009,GCA_000377525.region009
KB898271.1.region001,GCA_000377525.region010
KB898273.1.region001,GCA_000377525.region011
KB898273.1.region002,GCA_000377525.region012
KB898274.1.region001,GCA_000377525.region013
KB898275.1.region001,GCA_000377525.region014
